timestamp,temperature,vibration,sound,current,rpm,motor_status
2025-01-01 00:00:00,47.35007468176428,1.6240144133714094,56.963208377317734,4.480153334467768,1527.8967779944394,Normal
2025-01-01 00:01:00,43.78340186076505,1.9118787806468054,56.529580812508996,5.085383234780311,1538.435573428608,Normal
2025-01-01 00:02:00,66.73375197697287,5.050569617877237,78.3656324179758,7.928644949538299,1273.2338117265122,Anomaly
2025-01-01 00:03:00,40.20716054059759,1.770975784176634,60.5243253717015,5.148940927773521,1482.1358940719151,Normal
2025-01-01 00:04:00,45.46612463319572,2.205493119603367,56.72063666988386,5.216414733674089,1508.736429151885,Normal
2025-01-01 00:05:00,42.6930247601944,1.6496069252449734,67.13694063813789,4.9570190060847565,1528.2476477312794,Normal
2025-01-01 00:06:00,42.23119459370646,1.7382676674165254,57.950539422735005,6.168666369383175,1510.1636353858037,Normal
2025-01-01 00:07:00,43.94849727983692,2.0453134521287644,58.32357514476308,4.5412430186054324,1527.27762306411,Normal
2025-01-01 00:08:00,40.50723168381449,1.7079506677344984,60.3055953002654,5.306855575866445,1495.9804778864132,Normal
2025-01-01 00:09:00,44.14374662659577,1.6045643378368457,64.53066917691955,6.327848504834305,1500.138496723795,Normal
2025-01-01 00:10:00,43.43463435248765,2.0836252499205368,69.1243685400499,4.818290554395013,1518.2793367415827,Normal
2025-01-01 00:11:00,41.44380753607226,1.8742269641857652,59.57004639547689,6.029041578198791,1510.5455515990318,Normal
2025-01-01 00:12:00,44.383804861257666,1.6167192309496405,61.219952387223664,4.802955172953598,1486.0664924396656,Normal
2025-01-01 00:13:00,42.263946582585255,2.2204015472815417,53.17984566786114,3.6447571147108038,1471.2595716293688,Normal
2025-01-01 00:14:00,44.75425830243072,2.0298674819114133,61.15329760893906,4.8233124487741925,1524.6614082008389,Normal
2025-01-01 00:15:00,44.244907933682065,2.171033696711236,59.09783645447826,5.752340919769271,1472.5449388721154,Normal
2025-01-01 00:16:00,42.55301971792104,2.249572344333336,59.62584316957047,5.544014674654877,1497.7402675822723,Normal
2025-01-01 00:17:00,44.4173990839292,2.0647521789747314,59.82040724959529,4.818894956957889,1478.896307909002,Normal
2025-01-01 00:18:00,44.3792083037569,1.5913642626930078,60.26825483017128,4.732774020853698,1547.0542529959966,Normal
2025-01-01 00:19:00,44.79509692588326,2.1903744700540435,63.197123802594945,4.612773216015658,1497.7758514463515,Normal
2025-01-01 00:20:00,45.026077470139285,2.085612170030772,56.881476955255955,4.508867730687245,1488.685670609564,Normal
2025-01-01 00:21:00,43.77044664012856,2.134050193309367,54.77317404314775,3.528244055581372,1484.8462145767191,Normal
2025-01-01 00:22:00,44.178571330471456,1.9437792832314036,57.246984253838804,4.916177869457626,1500.3471288049063,Normal
2025-01-01 00:23:00,42.86474611098246,2.0302428152659697,62.566142373685224,4.888301548300141,1486.6264041189404,Normal
2025-01-01 00:24:00,45.86212526098255,2.361747518043599,59.094515071532705,4.3988356717902946,1482.8703729858871,Normal
2025-01-01 00:25:00,45.546431996224506,1.9049604769295103,66.07693040304889,4.236512341802175,1469.5036422588475,Normal
2025-01-01 00:26:00,45.06446710410624,1.8609470943010105,56.41390933208977,4.489457691299719,1483.6662526603752,Normal
2025-01-01 00:27:00,42.43219697038761,1.3801873586358169,59.72305242684121,5.097083599471535,1507.6018303156025,Normal
2025-01-01 00:28:00,44.20111368378782,2.1931408363819154,59.69358448381499,5.49334872492955,1536.2512981768652,Normal
2025-01-01 00:29:00,45.04278850852037,2.3633179847625483,57.050770528019804,5.643178620342382,1516.6528941216745,Normal
2025-01-01 00:30:00,42.43869379463669,1.4938725687947967,63.31236716347884,5.404813998856257,1523.2846158932073,Normal
2025-01-01 00:31:00,46.324685406283464,2.380773123618658,58.258658053898614,4.899572333544348,1497.1931505491884,Normal
2025-01-01 00:32:00,46.71975380611328,1.6578994021397235,63.511774430543234,5.433977286647481,1505.7510370414398,Normal
2025-01-01 00:33:00,43.90047811952956,2.1075436061226283,59.326646979234965,5.581085434946971,1528.7962669373512,Normal
2025-01-01 00:34:00,46.09192290926068,1.8546843502941075,64.82029619580562,4.7974480211419195,1515.6288459844418,Normal
2025-01-01 00:35:00,42.14623490104448,2.042250805056226,59.31301197200973,4.885116847767931,1514.1341400468555,Normal
2025-01-01 00:36:00,45.92732677582608,2.156259232753573,58.2196143395511,5.361431256013357,1517.5201276813714,Normal
2025-01-01 00:37:00,43.57185086165923,2.28472672272834,61.250200234310974,4.773851392989959,1517.7263602429693,Normal
2025-01-01 00:38:00,46.74588117117175,2.0207244559613637,59.04512764049304,5.27693403513869,1468.4252516212248,Normal
2025-01-01 00:39:00,46.90179468520118,2.017775929793468,55.13090543415161,5.438674510980595,1486.791084932579,Normal
2025-01-01 00:40:00,44.87545464064875,1.9976252448065759,59.562668837934886,4.989275800197098,1487.3701397447617,Normal
2025-01-01 00:41:00,46.03903095694735,1.7928893988037502,57.58648556466959,5.104229160361777,1527.9851344214442,Normal
2025-01-01 00:42:00,44.02436998162006,2.3991311675064195,61.00414850337172,4.771462803655511,1508.930998218563,Normal
2025-01-01 00:43:00,45.09274039453627,1.739159901856398,60.41207238066727,5.82497582008688,1471.5455174092247,Normal
2025-01-01 00:44:00,50.709692025281264,1.69524882645032,62.287171333220286,3.727363686772839,1507.120529033345,Normal
2025-01-01 00:45:00,46.29076440770897,1.481830188050691,56.244424496443436,4.768672511395695,1503.5451386993918,Normal
2025-01-01 00:46:00,42.736659917343566,1.7900731281005804,56.49249241793399,5.419705657927922,1520.1547980178213,Normal
2025-01-01 00:47:00,48.546386714793066,2.148890412081312,54.30565749776647,5.718352332673106,1460.813855642693,Normal
2025-01-01 00:48:00,43.02113856935983,1.7073539903905228,58.11527504033455,4.691650161769363,1533.7254815678368,Normal
2025-01-01 00:49:00,44.32573589955537,1.8838183456866773,64.52628968848853,5.180803281628331,1504.0759154775421,Normal
2025-01-01 00:50:00,45.723192475796104,2.40818377108764,61.95269737372314,5.240374252355445,1483.3578566655622,Normal
2025-01-01 00:51:00,44.3088230212322,2.1278644161461324,58.01414122604309,4.742425177280593,1465.4528541305326,Normal
2025-01-01 00:52:00,47.41152014325126,1.4451845651119055,64.09119648110185,5.280396079761095,1496.9922330215215,Normal
2025-01-01 00:53:00,44.25368487486833,2.378873561350994,57.42817782054181,3.7994632328821885,1499.8456106157973,Normal
2025-01-01 00:54:00,41.471493284415054,1.7846769975685925,59.057050997908746,6.105481251164972,1523.0765070987609,Normal
2025-01-01 00:55:00,43.90168182078346,1.8524389613912484,60.09150458068006,5.075459775222663,1531.1463395425105,Normal
2025-01-01 00:56:00,42.69713790568623,1.6282710191369145,55.30069726441073,5.819994976220138,1512.8885398719376,Normal
2025-01-01 00:57:00,44.10312650481657,2.247120811127984,58.23355210151583,5.472510283106147,1487.0785323541838,Normal
2025-01-01 00:58:00,49.22316896857474,1.5773932098281147,60.75581761657518,5.313700776516062,1476.5242616255823,Normal
2025-01-01 00:59:00,44.82134053288492,2.2825569246098523,56.073705104116875,4.801077746195762,1481.5918129080212,Normal
2025-01-01 01:00:00,46.252547265033726,2.2731515923359247,54.80461589468155,4.5275479925734565,1525.8835838186496,Normal
2025-01-01 01:01:00,46.46852368491771,1.6796200613403867,59.95091537080649,4.891241829275802,1504.8931547311645,Normal
